carat,cut,color,clarity,depth,table,x,y,z,price
2.04,Very Good,J,VS2,62.4,57.0,8.04,8.19,5.06,13825
1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056
0.33,Premium,G,VVS2,59.5,60.0,4.55,4.52,2.7,965
0.3,Premium,G,VVS2,60.8,58.0,4.34,4.38,2.65,684
1.4,Very Good,G,VS1,62.6,58.0,7.03,7.07,4.41,11262
1.3,Ideal,G,VVS2,62.4,56.1,6.97,7.02,4.36,11633
0.91,Fair,E,VVS2,,55.0,6.13,6.0,3.83,5430
1.2,Very Good,G,VVS1,61.8,55.0,6.79,6.83,4.21,9968
0.43,Good,D,SI2,63.4,57.0,4.78,4.81,3.04,669
0.24,Ideal,H,VVS1,62.4,56.0,3.99,4.03,2.5,449
0.58,Ideal,H,IF,61.6,57.0,5.34,5.37,3.3,2211
1.0,Premium,G,VS2,62.1,57.0,6.43,6.39,3.98,5806
0.36,Very Good,D,VS1,,57.0,4.71,4.74,2.79,832
1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,5922
0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,1007
0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
1.17,Ideal,J,SI1,,55.0,6.74,6.77,4.21,4883
0.3,Ideal,J,VVS1,60.4,57.0,4.36,4.38,2.64,464
0.38,Very Good,I,SI1,59.7,62.0,4.7,4.74,2.82,601
1.74,Very Good,D,SI1,61.9,58.0,7.74,7.79,4.81,16286
1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
1.0,Good,E,VVS1,63.4,59.0,6.27,6.24,4.0,8359
2.36,Ideal,H,SI2,62.2,55.0,8.51,8.56,5.3,17569
0.4,Premium,F,SI1,61.7,59.0,4.75,4.72,2.92,769
0.7,Very Good,F,VVS2,58.5,60.0,5.82,5.94,3.44,3028
1.06,Premium,F,I1,60.3,58.0,6.59,6.56,3.96,3158
0.41,Ideal,F,VVS2,60.1,57.0,4.83,4.85,2.91,1115
0.39,Premium,G,VS1,62.4,57.0,4.68,4.62,2.9,1097
0.76,Ideal,D,VS2,60.2,56.0,5.92,5.95,3.57,3352
1.0,Fair,D,SI1,67.3,57.0,6.15,6.04,4.1,5096
1.17,Ideal,F,SI1,61.1,56.0,6.77,6.82,4.15,6828
0.35,Ideal,E,VS2,61.6,55.0,4.54,4.49,2.78,984
0.31,Ideal,E,VS2,61.8,55.0,4.35,4.39,2.7,680
1.51,Premium,J,VS2,60.7,60.0,7.43,7.36,4.49,7357
0.61,Very Good,E,SI1,62.1,55.0,5.43,5.46,3.38,1829
0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
0.34,Premium,E,SI1,60.3,57.0,4.56,4.53,2.74,765
1.06,Ideal,I,SI1,62.8,56.0,6.52,6.47,4.08,4333
0.33,Ideal,H,SI1,63.0,57.0,4.41,4.39,2.77,610
0.33,Premium,F,VS2,60.1,58.0,4.47,4.45,2.68,854
0.41,Very Good,D,VVS2,61.2,62.0,4.78,4.82,2.94,1295
2.63,Premium,J,I1,62.3,61.0,8.81,8.76,5.47,10628
1.02,Ideal,G,SI2,62.6,58.0,6.42,6.4,4.01,4363
0.56,Ideal,H,IF,61.3,56.0,5.32,5.35,3.27,2135
1.0,Good,F,VS2,63.7,59.0,6.27,6.32,4.01,5929
0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,3582
0.5,Good,H,VS2,56.3,65.0,5.21,5.24,2.94,1239
1.01,Good,E,SI1,63.4,59.0,6.34,6.38,4.03,4912
0.41,Ideal,F,VS1,60.8,56.0,4.76,4.79,2.92,1007
1.01,Premium,G,SI2,61.9,60.0,6.37,6.33,3.93,4525
1.23,Ideal,I,SI1,62.1,58.0,6.82,6.86,4.25,5600
0.35,Ideal,I,IF,61.5,55.0,4.53,4.57,2.8,715
0.33,Ideal,H,VVS1,62.1,55.0,4.44,4.42,2.75,965
0.9,Good,F,SI2,57.9,62.0,6.23,6.35,3.64,3470
1.52,Ideal,G,SI2,61.3,57.0,7.39,7.36,4.52,8852
1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,12084
0.32,Ideal,D,VS2,62.7,54.0,4.36,4.38,2.74,758
0.31,Ideal,H,VS1,61.7,57.0,4.32,4.34,2.67,544
0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
0.51,Ideal,G,VVS2,,57.0,5.18,5.13,3.17,1974
0.39,Ideal,G,VVS2,60.6,57.0,4.72,4.75,2.87,902
1.01,Very Good,E,SI1,61.9,56.0,6.33,6.41,3.94,5759
1.25,Premium,J,VS2,62.2,59.0,6.88,6.86,4.27,5396
0.36,Ideal,I,VVS1,61.6,56.0,4.58,4.61,2.83,607
0.7,Very Good,I,VS1,62.4,59.0,5.55,5.64,3.49,2274
1.24,Ideal,H,VVS2,62.0,56.0,6.92,6.86,4.27,8069
0.36,Ideal,D,SI1,61.9,55.7,4.57,4.59,2.84,713
0.3,Ideal,F,VVS1,61.7,56.0,4.33,4.35,2.68,857
0.56,Ideal,G,VS2,62.2,57.0,5.29,5.25,3.28,1585
1.24,Ideal,D,VVS2,62.6,55.0,6.89,6.94,4.33,13803
0.78,Premium,F,VS1,61.5,58.0,5.93,5.98,3.66,3446
0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,886
0.42,Ideal,F,SI1,61.6,55.0,4.85,4.83,2.98,838
2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
0.54,Ideal,G,VVS2,61.0,56.0,5.3,5.25,3.22,2090
0.32,Ideal,D,VS2,61.7,54.0,4.38,4.43,2.72,758
0.72,Ideal,H,VS1,62.3,56.0,5.73,5.77,3.58,2819
0.72,Very Good,G,VVS2,60.1,60.0,5.79,5.82,3.49,3449
1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,4218
0.33,Ideal,G,SI2,61.2,56.0,4.48,4.51,2.75,463
0.59,Very Good,F,VS2,62.0,58.0,5.35,5.42,3.34,1764
0.56,Premium,D,SI2,60.4,58.0,5.32,5.37,3.23,1388
0.7,Very Good,G,I1,61.5,63.0,5.73,5.65,3.5,1047
0.3,Premium,H,VVS1,61.3,58.0,4.32,4.3,2.64,761
1.01,Good,E,SI2,63.7,55.0,6.38,6.31,4.05,4118
0.36,Ideal,I,VS2,61.8,55.0,4.61,4.58,2.84,648
0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
1.01,Premium,D,SI1,61.5,61.0,6.47,6.37,3.95,5644
0.71,Very Good,F,SI2,59.5,58.0,5.82,5.87,3.48,2129
0.3,Good,I,SI1,64.1,57.0,4.3,4.25,2.74,506
0.34,Ideal,E,SI1,,55.0,4.47,4.51,2.79,596
0.7,Ideal,H,SI1,61.5,55.0,5.73,5.79,3.54,2815
0.31,Ideal,H,VS2,62.2,53.0,4.43,4.38,2.74,628
0.31,Ideal,F,IF,61.3,55.0,4.38,4.43,2.7,914
0.32,Ideal,E,VS2,61.1,56.0,4.46,4.48,2.73,846
1.65,Premium,G,SI2,62.2,58.0,7.62,7.55,4.72,9970
1.2,Fair,J,SI1,65.2,58.0,6.67,6.58,4.32,4838
0.32,Ideal,D,VS2,62.2,56.0,4.38,4.4,2.73,758
0.9,Good,H,I1,57.4,63.0,6.38,6.33,3.65,1939
0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,943
0.71,Premium,F,SI2,61.6,59.0,5.75,5.71,3.53,2482
0.54,Ideal,G,VVS2,61.8,55.0,5.22,5.3,3.24,1829
0.73,Ideal,H,SI1,62.9,58.0,5.72,5.75,3.61,2377
0.34,Ideal,H,VVS2,61.4,56.0,4.48,4.51,2.76,852
1.04,Fair,F,I1,65.4,60.0,6.39,6.3,4.15,2134
2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,17674
0.41,Ideal,G,SI1,61.7,54.0,4.78,4.81,2.96,688
1.77,Good,J,SI2,63.4,60.0,7.61,7.65,4.84,8109
1.01,Very Good,G,SI2,62.9,56.0,6.36,6.39,4.01,4176
0.3,Very Good,H,SI1,58.7,63.0,4.32,4.37,2.55,393
1.03,Ideal,E,VVS2,61.9,57.0,6.46,6.5,4.01,8811
0.51,Ideal,D,VS1,62.4,57.0,5.13,5.09,3.19,1873
0.51,Ideal,E,VS2,62.5,55.0,5.13,5.08,3.19,1781
1.19,Ideal,D,VS1,61.1,57.0,6.84,6.87,4.19,10079
1.74,Ideal,I,SI2,61.6,57.0,7.67,7.74,4.75,8896
1.0,Premium,H,SI1,62.2,60.0,6.45,6.34,3.98,4469
0.34,Ideal,E,SI1,60.7,57.0,4.51,4.48,2.73,765
1.12,Premium,J,SI2,60.6,59.0,6.68,6.61,4.03,2898
2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
0.25,Very Good,F,VVS1,62.2,56.0,4.02,4.03,2.5,633
1.01,Very Good,J,SI1,62.8,57.0,6.37,6.41,4.01,3998
1.17,Premium,F,VS2,62.4,56.0,6.76,6.71,4.2,7568
0.71,Good,G,SI1,64.1,58.0,5.6,5.63,3.6,2240
2.05,Premium,G,SI2,62.1,56.0,8.18,8.1,5.04,12857
1.01,Very Good,D,SI1,62.7,58.0,6.34,6.38,3.99,4821
0.32,Very Good,G,VS1,62.1,55.0,4.41,4.44,2.75,645
1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283
1.51,Ideal,G,VVS2,62.1,58.0,7.34,7.31,4.54,15529
1.21,Ideal,J,SI1,62.7,55.2,6.79,6.84,4.27,5390
1.01,Premium,F,VS2,62.2,60.0,6.37,6.4,3.97,6416
0.5,Fair,G,VS1,65.8,57.0,5.03,4.91,3.27,1350
1.06,Premium,D,SI1,58.9,61.0,6.69,6.63,3.92,5983
1.0,Premium,H,SI2,59.6,62.0,6.52,6.41,3.85,3640
1.33,Good,I,VS1,63.7,56.0,6.96,6.92,4.42,7090
0.27,Ideal,F,IF,63.0,55.0,4.13,4.16,2.61,760
1.33,Ideal,G,VS1,59.9,57.3,7.16,7.21,4.3,10732
0.3,Premium,G,SI1,60.1,62.0,4.37,4.35,2.62,574
2.0,Premium,G,SI2,60.3,57.0,8.25,8.06,4.92,12388
0.91,Premium,F,SI2,58.2,61.0,6.58,6.41,3.77,3746
0.39,Very Good,F,SI1,61.3,62.0,4.68,4.71,2.88,670
0.7,Good,H,SI1,65.4,59.0,5.46,5.52,3.59,1840
1.54,Ideal,G,SI2,62.3,60.0,7.29,7.34,4.56,8923
0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,2822
2.01,Premium,I,SI1,60.9,60.0,8.1,8.06,4.92,15528
0.34,Ideal,H,VS2,62.2,56.0,4.53,4.48,2.8,689
0.32,Very Good,I,VS2,61.1,57.0,4.39,4.42,2.69,449
0.3,Very Good,G,VVS1,63.1,56.0,4.28,4.25,2.69,1013
1.05,Premium,G,VS2,61.9,59.0,6.56,6.52,4.05,5821
0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1356
1.03,Premium,E,VS1,62.8,58.0,6.46,6.41,4.04,8629
1.05,Very Good,F,SI2,62.1,58.0,6.47,6.5,4.03,4436
1.5,Premium,E,SI1,60.0,58.0,7.5,7.47,4.49,11795
0.72,Ideal,H,VS2,61.7,57.0,5.74,5.77,3.55,2594
1.52,Ideal,D,SI2,62.7,56.0,7.35,7.28,4.59,8631
0.33,Premium,F,SI1,59.9,61.0,4.47,4.44,2.67,705
0.74,Premium,H,VS2,60.2,58.0,5.92,5.88,3.55,2553
0.43,Ideal,E,SI2,61.9,57.0,4.86,4.83,3.0,919
0.62,Ideal,D,VS1,61.9,57.0,5.47,5.55,3.41,2508
1.01,Premium,H,VS2,61.3,59.0,6.45,6.41,3.94,5260
1.05,Premium,G,SI2,60.1,60.0,6.66,6.58,3.98,3898
0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1774
0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2964
0.42,Premium,F,SI1,61.8,58.0,4.84,4.81,2.98,992
0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54,2843
1.29,Very Good,G,VS2,58.7,58.0,7.11,7.27,4.22,8684
1.03,Ideal,F,VVS2,62.4,55.6,6.44,6.49,4.02,9290
1.01,Ideal,H,SI1,60.4,58.0,6.5,6.54,3.94,5020
1.15,Premium,H,SI1,62.0,58.0,6.77,6.66,4.16,5506
0.52,Good,H,VS2,63.6,57.0,5.05,5.1,3.23,1289
0.7,Good,H,SI2,64.2,58.0,5.56,5.6,3.58,1697
0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.3,2.66,1013
1.01,Fair,E,SI2,64.7,55.0,6.37,6.3,4.1,4118
2.17,Premium,H,SI1,62.3,58.0,8.29,8.25,5.15,13248
0.3,Ideal,F,VVS1,62.6,56.0,4.26,4.29,2.67,857
0.67,Good,F,VS1,62.3,62.0,5.5,5.59,3.46,2293
0.24,Very Good,E,VVS2,63.6,54.0,3.96,4.0,2.53,485
1.02,Very Good,D,SI1,64.2,58.0,6.32,6.35,4.07,5803
0.26,Premium,E,VS1,60.1,60.0,4.15,4.1,2.48,580
1.04,Premium,G,SI2,60.6,59.0,6.6,6.56,3.99,3896
0.41,Ideal,F,VVS1,62.0,55.0,4.74,4.78,2.95,1295
1.16,Ideal,I,VS2,61.5,57.0,6.78,6.75,4.16,5302
0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
0.73,Premium,H,SI2,61.2,59.0,5.83,5.77,3.55,1699
2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,11544
0.36,Premium,E,SI2,62.4,58.0,4.56,4.54,2.84,605
1.73,Very Good,I,SI1,60.9,59.0,7.71,7.68,4.69,11554
0.9,Very Good,E,SI1,63.5,55.0,6.22,6.12,3.92,3508
0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
0.3,Ideal,H,IF,61.2,55.0,4.36,4.37,2.67,764
0.71,Very Good,F,VVS2,62.1,60.0,5.69,5.72,3.54,3354
0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
1.62,Ideal,I,VS2,,55.0,7.56,7.59,4.68,11217
0.34,Premium,E,SI1,60.7,60.0,4.51,4.48,2.73,765
1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5652
0.34,Very Good,H,VVS1,63.2,58.0,4.45,4.41,2.8,995
1.01,Ideal,D,SI2,61.6,57.0,6.42,6.46,3.97,4916
0.81,Premium,G,VS1,61.7,59.0,6.07,5.96,3.71,3402
0.94,Very Good,F,SI2,62.6,57.0,6.25,6.27,3.92,3938
0.5,Ideal,E,SI1,62.3,56.0,5.06,5.12,3.17,1410
1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9146
0.81,Ideal,F,SI2,62.6,55.0,5.92,5.96,3.72,2795
1.01,Good,G,VS1,63.2,58.0,6.34,6.38,4.02,6499
0.74,Very Good,G,VS1,60.9,59.0,5.9,5.86,3.58,3389
0.3,Very Good,D,SI2,61.0,61.0,4.25,4.31,2.61,447
0.54,Premium,G,VVS1,60.7,56.0,5.3,5.25,3.2,2236
1.3,Premium,G,VS2,62.5,58.0,6.97,6.93,4.36,9120
0.6,Ideal,E,VVS1,62.0,53.7,5.4,5.44,3.36,3082
1.63,Ideal,F,VS1,61.6,57.0,7.53,7.61,4.66,18179
0.83,Premium,G,SI1,62.3,58.0,6.01,5.97,3.73,2863
1.36,Ideal,I,SI1,,56.0,7.08,7.11,4.4,7218
1.01,Premium,D,VVS2,62.4,60.0,6.31,6.36,3.95,10221
0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,1611
0.41,Ideal,E,VS1,61.5,56.0,4.77,4.79,2.94,1007
1.0,Premium,F,SI2,59.8,58.0,6.53,6.48,3.89,3640
0.33,Premium,G,VS2,60.9,56.0,4.5,4.46,2.73,743
0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
0.93,Premium,F,SI1,62.5,58.0,6.19,6.22,3.88,4081
0.36,Ideal,G,VS1,62.3,57.0,4.57,4.55,2.84,869
0.9,Fair,D,SI2,65.9,59.0,6.0,5.95,3.94,3205
0.78,Good,G,SI2,57.9,63.0,6.05,6.0,3.49,1720
0.57,Fair,E,VVS1,58.7,66.0,5.34,5.43,3.16,2805
0.3,Premium,H,SI1,61.3,58.0,4.33,4.29,2.64,540
1.0,Very Good,F,VS2,63.8,56.9,6.29,6.36,4.04,6841
1.04,Ideal,F,VVS2,61.6,57.0,6.47,6.51,4.0,10804
0.78,Very Good,D,VS2,63.0,58.0,5.8,5.86,3.67,3534
0.4,Premium,G,VVS2,62.7,59.0,4.69,4.72,2.95,982
0.51,Ideal,G,VVS1,61.6,56.0,5.12,5.16,3.17,1933
0.56,Ideal,I,VS2,62.1,54.0,5.3,5.33,3.3,1237
1.47,Very Good,E,VS2,62.4,59.0,7.13,7.2,4.47,12547
0.91,Premium,E,SI1,62.1,58.0,6.15,6.18,3.83,4332
0.59,Very Good,D,SI1,62.9,58.0,5.31,5.34,3.35,1621
0.51,Ideal,E,SI2,,56.0,5.12,5.14,3.18,1385
2.01,Premium,I,VS2,60.5,60.0,8.15,8.17,4.94,16626
1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
0.32,Ideal,D,SI1,62.7,54.0,4.35,4.39,2.74,589
0.4,Premium,E,SI1,62.6,59.0,4.71,4.68,2.94,945
0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,1059
0.36,Ideal,D,SI1,60.6,56.0,4.58,4.63,2.79,619
0.53,Good,E,SI2,63.0,60.0,5.11,5.14,3.23,1127
0.41,Premium,H,VVS1,60.4,58.0,4.79,4.85,2.91,1043
1.2,Ideal,G,SI1,62.2,58.0,6.77,6.84,4.23,6741
1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
0.72,Premium,E,VS1,61.5,60.0,5.79,5.75,3.55,2961
0.41,Ideal,G,IF,62.4,54.0,4.77,4.82,2.99,1259
0.42,Ideal,I,VS1,62.0,55.0,4.85,4.83,3.0,992
0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
1.0,Very Good,G,VS2,61.1,55.0,6.44,6.5,3.95,7743
0.58,Very Good,E,VS2,61.9,58.0,5.31,5.36,3.3,1656
0.42,Good,G,VVS2,57.7,59.8,4.95,4.96,2.86,1076
0.35,Very Good,D,VS1,63.0,57.0,4.48,4.51,2.83,771
0.39,Premium,J,VS1,61.0,62.0,4.71,4.66,2.86,790
0.62,Very Good,H,SI1,60.1,61.0,5.55,5.59,3.35,1446
0.33,Ideal,G,VS1,61.4,55.0,4.44,4.48,2.74,666
0.3,Ideal,G,IF,61.8,55.0,4.32,4.36,2.68,863
1.67,Premium,I,VS2,61.9,56.0,7.64,7.6,4.72,10736
1.01,Ideal,F,SI2,62.7,57.0,6.43,6.37,4.01,4017
2.01,Ideal,I,VS1,62.5,56.0,8.08,8.02,5.03,17068
0.9,Fair,G,VS2,65.8,61.0,5.99,5.96,3.93,4309
0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,1116
2.02,Fair,J,SI2,67.5,59.0,7.76,7.65,5.2,9095
1.51,Premium,E,VS2,62.2,59.0,7.31,7.36,4.56,14171
0.4,Ideal,E,VVS2,62.1,55.0,4.74,4.76,2.95,1158
1.01,Very Good,G,SI2,62.0,58.0,6.41,6.46,3.99,3682
0.3,Good,G,VS1,63.1,58.0,4.24,4.28,2.69,605
0.3,Ideal,G,VS1,62.0,56.0,4.29,4.32,2.67,624
0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,1013
1.64,Premium,G,VS2,62.4,58.0,7.49,7.52,4.68,14201
0.54,Ideal,D,VS2,61.2,56.0,5.29,5.23,3.22,1939
0.28,Ideal,H,VVS1,62.0,55.0,4.17,4.22,2.6,586
1.01,Very Good,F,IF,59.2,60.0,6.48,6.59,3.87,10800
0.86,Very Good,G,SI2,62.6,56.0,6.01,6.07,3.78,2967
1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
1.22,Ideal,G,VS1,61.3,56.0,6.93,6.88,4.23,8313
1.3,Premium,F,SI1,61.1,53.0,7.17,7.04,4.34,8256
0.34,Ideal,G,SI1,61.9,55.5,4.49,4.54,2.79,531
1.2,Good,E,SI1,64.0,61.0,6.67,6.61,4.25,7096
0.56,Ideal,D,VS2,62.2,56.0,5.28,5.24,3.27,2066
0.3,Premium,G,VVS2,61.0,60.0,4.3,4.32,2.63,684
0.51,Ideal,G,VS1,62.2,55.0,5.14,5.11,3.19,1781
0.45,Very Good,F,VS1,62.1,59.0,4.85,4.81,3.0,1179
0.71,Good,F,SI1,64.3,57.0,5.62,5.55,3.59,2125
0.36,Good,G,SI1,63.3,56.0,4.5,4.53,2.86,537
0.73,Ideal,E,SI2,60.4,56.0,5.81,5.89,3.54,2434
0.31,Very Good,G,VS2,63.1,56.0,4.37,4.31,2.74,698
0.25,Ideal,E,VVS1,61.5,55.0,4.09,4.12,2.52,705
1.72,Ideal,I,VS2,,57.0,7.69,7.63,4.81,11226
0.54,Premium,F,SI2,61.8,61.0,5.28,5.18,3.23,1097
2.14,Premium,I,VS2,,59.0,8.43,8.39,5.0,15559
1.19,Ideal,F,VVS1,,57.0,6.84,6.79,4.22,12776
1.59,Ideal,H,VVS2,62.6,54.0,7.43,7.47,4.67,12971
0.41,Ideal,F,VS2,62.4,58.0,4.77,4.75,2.97,1085
1.25,Premium,I,VS2,61.0,59.0,6.98,6.89,4.23,6084
0.3,Ideal,H,SI1,62.4,53.7,4.29,4.31,2.68,442
0.73,Very Good,I,VS2,59.0,61.0,5.84,5.88,3.46,2329
0.9,Very Good,H,SI2,59.5,63.0,6.26,6.31,3.74,3160
0.37,Very Good,E,VS2,63.0,58.0,4.53,4.58,2.87,811
2.0,Fair,G,VS2,67.6,58.0,7.65,7.61,5.16,18515
1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,11294
0.35,Ideal,F,SI1,62.2,56.0,4.52,4.48,2.8,748
0.58,Ideal,G,SI2,61.5,55.0,5.38,5.42,3.32,1276
1.5,Good,H,VS2,61.2,61.0,7.25,7.32,4.46,10291
1.51,Premium,J,VS1,62.1,58.0,7.36,7.4,4.58,8371
0.41,Ideal,E,VS1,,55.0,4.77,4.8,2.97,1079
0.58,Ideal,E,SI1,61.6,55.0,5.38,5.33,3.3,1758
0.5,Good,F,VS2,62.9,54.9,5.08,5.12,3.21,1615
0.54,Ideal,F,VVS1,61.6,55.0,5.27,5.28,3.25,2951
0.7,Ideal,I,SI1,61.2,55.0,5.71,5.76,3.51,2343
2.01,Premium,H,SI1,61.4,56.0,8.19,8.13,5.01,18295
1.0,Very Good,I,SI1,63.3,58.0,6.34,6.3,4.0,4200
1.3,Ideal,H,VS2,62.8,56.0,7.03,6.93,4.38,8124
0.57,Ideal,E,VS2,62.1,55.0,5.37,5.33,3.32,1778
0.54,Premium,F,VS2,62.0,59.0,5.22,5.16,3.22,1989
0.92,Premium,F,SI1,62.0,60.0,6.26,6.19,3.86,3910
0.31,Premium,G,VVS1,60.5,60.0,4.4,4.33,2.64,1046
0.25,Premium,H,VVS1,59.8,59.0,4.07,4.09,2.44,450
0.53,Ideal,E,VS1,61.6,55.6,5.19,5.24,3.22,2019
0.4,Premium,F,VS1,62.4,59.0,4.67,4.69,2.92,982
0.56,Ideal,I,VVS1,,55.0,5.33,5.37,3.29,1616
1.58,Ideal,J,SI1,61.6,56.0,7.53,7.5,4.63,7592
1.7,Ideal,J,VS2,60.5,58.0,7.73,7.74,4.68,10002
0.51,Ideal,G,VS2,61.6,56.0,5.13,5.18,3.18,1427
0.52,Ideal,D,VS2,62.1,57.0,5.13,5.17,3.2,1689
0.66,Very Good,E,SI2,61.3,57.2,5.59,5.66,3.45,1769
0.42,Ideal,D,VS1,62.1,56.0,4.78,4.82,2.98,1179
0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,886
1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888
1.0,Good,F,SI1,64.0,57.0,6.29,6.33,4.04,4372
0.33,Premium,D,SI1,60.0,59.0,4.5,4.47,2.69,780
0.32,Good,E,SI1,62.5,61.0,4.32,4.35,2.71,564
1.07,Ideal,J,SI1,60.8,56.0,6.61,6.57,4.01,3775
0.36,Ideal,G,SI1,61.5,54.0,4.6,4.63,2.84,571
0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,911
0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
0.5,Good,D,SI1,57.2,60.0,5.25,5.2,2.99,1190
1.13,Ideal,I,VS2,62.3,56.0,6.73,6.63,4.16,5031
0.32,Premium,G,SI1,61.6,58.0,4.4,4.36,2.7,612
0.51,Ideal,E,VS1,61.5,56.0,5.11,5.16,3.16,1758
0.42,Ideal,D,VVS2,62.5,57.0,4.77,4.8,2.99,1326
1.57,Very Good,D,SI1,58.9,58.0,7.57,7.63,4.48,12697
0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
2.21,Premium,J,SI2,60.6,62.0,8.45,8.37,5.1,12327
1.0,Very Good,I,SI1,63.1,58.0,6.3,6.35,3.99,4149
0.3,Very Good,E,VVS2,60.0,55.0,4.36,4.41,2.63,837
1.01,Very Good,F,VS1,62.9,58.0,6.29,6.31,3.96,7455
1.2,Good,D,I1,63.6,60.0,6.72,6.67,4.26,4346
0.32,Ideal,G,VS1,59.8,57.9,4.44,4.47,2.67,696
1.19,Fair,I,SI1,64.9,58.0,6.64,6.55,4.28,5198
1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,8414
0.51,Ideal,G,VS1,61.9,56.0,5.14,5.1,3.17,1781
1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544
0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1637
0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,961
0.9,Very Good,I,VS2,63.1,57.0,6.12,6.09,3.85,3473
0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4587
0.23,Very Good,E,VVS1,61.4,59.0,3.93,3.99,2.43,530
2.02,Very Good,J,SI1,63.0,56.0,7.95,8.01,5.03,12267
0.32,Ideal,G,SI1,61.4,56.0,4.44,4.42,2.72,653
1.02,Premium,F,VS2,61.3,58.0,6.54,6.42,3.97,6597
0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
0.51,Very Good,H,SI1,61.0,55.0,5.18,5.21,3.17,1698
0.26,Premium,D,VS1,60.0,56.0,4.18,4.15,2.5,546
0.61,Ideal,D,VS2,61.6,56.0,5.46,5.49,3.37,2364
0.72,Very Good,H,SI2,,56.0,5.75,5.8,3.52,1953
0.33,Ideal,G,VVS2,61.7,55.0,4.46,4.42,2.74,965
0.44,Premium,F,VS2,62.2,58.0,4.88,4.83,3.02,990
0.26,Ideal,F,VVS1,62.4,56.0,4.11,4.1,2.56,769
0.5,Good,G,VS1,59.8,63.0,5.12,5.15,3.07,1645
1.08,Premium,G,VS1,63.0,59.0,6.56,6.5,4.11,7523
0.3,Premium,F,VS1,61.5,59.0,4.31,4.33,2.66,658
